Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,raw_row_id
2022-01-06,S001,P0005,Groceries,East,129,120,195,115.29,37.57,0,Snowy,1,33.29,Autumn,505
2022-01-06,S001,P0006,Toys,West,57,2,110,1.05,83.4,0,Rainy,1,86.18,Autumn,506
2022-01-06,S001,P0007,Electronics,South,76,35,49,45.45,99.12,5,Sunny,1,104.06,Summer,507
2022-01-06,S001,P0008,Clothing,West,445,171,84,184.96,34.4,10,Cloudy,0,38.52,Spring,508
2022-01-06,S001,P0009,Furniture,East,277,195,134,198.09,59.33,20,Snowy,1,62.02,Autumn,509
2022-01-06,S001,P0010,Clothing,East,204,97,143,98.82,33.79,15,Cloudy,1,36.98,Winter,510
2022-01-06,S002,P0001,Furniture,West,131,81,82,99.33,28.58,10,Sunny,1,30.51,Winter,521
2022-01-06,S002,P0002,Toys,North,117,23,47,33.65,48.84,15,Cloudy,1,44.11,Winter,522
2022-01-06,S002,P0003,Clothing,East,71,65,197,71.43,60.75,0,Rainy,0,62.18,Autumn,523
2022-01-06,S002,P0004,Groceries,East,72,62,118,74.56,58.46,5,Rainy,0,54.87,Autumn,524
2022-01-06,S002,P0005,Clothing,South,106,76,64,83.08,17.93,10,Rainy,1,20.75,Autumn,525
2022-01-06,S002,P0006,Toys,West,377,136,89,126.54,49.22,5,Rainy,0,46.24,Autumn,526
2022-01-06,S002,P0007,Furniture,North,469,255,80,264.93,43.87,10,Snowy,0,40.56,Autumn,527
2022-01-06,S002,P0008,Groceries,South,392,244,123,253.18,63.54,5,Snowy,0,59.21,Summer,528
2022-01-06,S002,P0009,Toys,East,415,173,91,177.37,40.94,10,Cloudy,1,43.03,Spring,529
2022-01-06,S002,P0010,Toys,East,350,330,165,337.59,65.09,15,Sunny,0,66.25,Autumn,530
2022-01-06,S003,P0001,Furniture,West,223,170,89,164.48,96.28,15,Cloudy,1,93.98,Summer,541
2022-01-06,S003,P0002,Electronics,East,110,30,21,26.5,55.36,20,Snowy,1,55.66,Autumn,542
2022-01-06,S003,P0003,Furniture,South,210,180,82,188.69,25.18,15,Rainy,1,29.75,Autumn,543
2022-01-06,S003,P0004,Toys,North,400,211,135,223.08,61.36,5,Cloudy,1,58.36,Summer,544
2022-01-06,S003,P0005,Toys,East,457,243,182,250.44,83.39,0,Sunny,1,79.82,Spring,545
2022-01-06,S003,P0006,Clothing,South,285,7,56,4.5,10.97,0,Cloudy,0,8.7,Winter,546
2022-01-06,S003,P0007,Furniture,South,108,9,67,17.36,11.77,0,Rainy,1,10.1,Winter,547
2022-01-06,S003,P0008,Furniture,South,463,231,175,248.13,23.44,20,Sunny,0,25.32,Summer,548
2022-01-06,S003,P0009,Electronics,West,60,11,89,5.61,15.82,0,Cloudy,1,15.76,Summer,549
2022-01-06,S003,P0010,Clothing,North,148,18,91,34.24,55.5,15,Rainy,0,52.96,Spring,550
2022-01-06,S004,P0001,Groceries,South,185,101,69,106.55,16.86,20,Cloudy,0,12.11,Autumn,561
2022-01-06,S004,P0002,Toys,East,162,105,71,99.68,20.2,0,Rainy,0,15.44,Autumn,562
2022-01-06,S004,P0003,Furniture,South,405,134,119,149.31,38.42,5,Snowy,0,43.03,Winter,563
2022-01-06,S004,P0004,Electronics,North,50,50,180,41.93,83.19,10,Snowy,1,88.18,Winter,564
2022-01-06,S004,P0005,Furniture,East,384,220,25,237.94,79.42,5,Cloudy,0,77.63,Summer,565
2022-01-06,S004,P0006,Clothing,North,488,260,190,271.16,79.07,10,Snowy,1,81.47,Autumn,566
2022-01-06,S004,P0007,Groceries,North,129,80,164,87.51,68.16,15,Rainy,1,71.46,Autumn,567
2022-01-06,S004,P0008,Clothing,South,226,167,115,169.32,13.17,5,Snowy,0,15.66,Summer,568
2022-01-06,S004,P0009,Furniture,North,207,166,104,178.91,90.13,15,Sunny,0,86.94,Spring,569
2022-01-06,S004,P0010,Clothing,North,490,49,142,62.86,97.69,10,Cloudy,0,96.13,Summer,570
2022-01-06,S005,P0001,Clothing,West,333,195,37,213.22,34.92,15,Rainy,1,34.3,Autumn,581
2022-01-06,S005,P0002,Furniture,South,387,35,23,32.63,92.42,10,Rainy,0,92.19,Summer,582
2022-01-06,S005,P0003,Clothing,West,186,96,139,106.59,60.14,10,Rainy,0,62.06,Spring,583
2022-01-06,S005,P0004,Electronics,East,313,219,44,212.71,69.02,15,Sunny,0,73.68,Autumn,584
2022-01-06,S005,P0005,Toys,East,121,14,87,33.09,52.41,20,Snowy,1,47.58,Winter,585
2022-01-06,S005,P0006,Toys,South,475,14,50,10.62,58.85,20,Rainy,1,58.68,Spring,586
2022-01-06,S005,P0007,Groceries,West,87,39,187,33.84,58.4,20,Snowy,0,55.85,Autumn,587
2022-01-06,S005,P0008,Toys,West,279,162,79,181.89,81.97,0,Rainy,0,78.8,Summer,588
2022-01-06,S005,P0009,Toys,South,87,70,44,81.01,46.58,0,Sunny,1,43.42,Autumn,589
2022-01-06,S005,P0010,Toys,South,94,64,176,67.98,53.15,20,Snowy,0,57.29,Autumn,590
2022-01-07,S001,P0001,Furniture,North,195,107,106,117.92,53.99,10,Sunny,1,58.8,Winter,601
2022-01-07,S001,P0002,Clothing,North,255,115,66,125.73,80.82,5,Rainy,0,81.11,Winter,602
2022-01-07,S001,P0003,Electronics,North,487,32,157,33.38,63.07,0,Sunny,0,67.25,Winter,603
2022-01-07,S001,P0004,Furniture,West,339,307,183,303.88,10.74,15,Snowy,0,11.3,Winter,604
2022-01-07,S001,P0005,Clothing,West,120,92,170,88.38,29.63,15,Cloudy,0,30.55,Spring,605
2022-01-07,S001,P0006,Furniture,South,399,23,36,22.3,27.88,20,Rainy,1,30.02,Winter,606
2022-01-07,S001,P0007,Clothing,North,461,429,25,440.06,50.47,10,Rainy,1,46.52,Summer,607
2022-01-07,S001,P0008,Clothing,East,193,64,191,67.54,37.99,20,Rainy,0,33.1,Summer,608
2022-01-07,S001,P0009,Electronics,West,402,242,126,258.36,48.3,0,Snowy,0,50.42,Autumn,609
2022-01-07,S001,P0010,Groceries,East,438,20,139,39.58,55.07,0,Cloudy,0,53.32,Autumn,610
2022-01-07,S002,P0001,Toys,West,394,150,68,153.84,85.79,5,Snowy,0,82.42,Spring,621
2022-01-07,S002,P0002,Furniture,East,461,67,188,79.73,73.73,5,Snowy,0,78.46,Summer,622
2022-01-07,S002,P0003,Electronics,West,85,72,59,80.31,42.82,0,Snowy,1,39.39,Autumn,623
2022-01-07,S002,P0004,Groceries,East,301,114,124,127.05,93.78,15,Snowy,0,95.71,Summer,624
2022-01-07,S002,P0005,Furniture,South,183,119,49,121.76,42.56,10,Rainy,0,41.52,Winter,625
2022-01-07,S002,P0006,Toys,North,429,68,41,65.93,38.51,20,Cloudy,0,35.74,Summer,626
2022-01-07,S002,P0007,Electronics,South,263,211,178,207.06,49.35,15,Cloudy,1,49.28,Winter,627
2022-01-07,S002,P0008,Toys,North,74,46,129,59.22,96.55,10,Cloudy,1,94.72,Spring,628
2022-01-07,S002,P0009,Groceries,South,332,117,101,118.21,72.01,15,Rainy,0,69.27,Summer,629
2022-01-07,S002,P0010,Groceries,South,218,116,156,111.17,85.36,5,Cloudy,1,83.62,Summer,630
2022-01-07,S003,P0001,Clothing,North,388,39,187,49.7,66.68,15,Rainy,1,62.1,Autumn,641
2022-01-07,S003,P0002,Furniture,West,427,145,148,143.9,84.95,5,Rainy,0,81.19,Winter,642
2022-01-07,S003,P0003,Clothing,South,92,4,87,20.75,85.2,0,Sunny,1,90.12,Summer,643
2022-01-07,S003,P0004,Furniture,North,121,8,198,12.47,42.9,10,Rainy,1,40.45,Winter,644
2022-01-07,S003,P0005,Toys,South,340,298,113,305.17,82.07,20,Rainy,1,86.47,Autumn,645
2022-01-07,S003,P0006,Electronics,East,187,175,161,194.41,73.39,0,Rainy,1,71.36,Spring,646
2022-01-07,S003,P0007,Groceries,South,177,177,169,189.57,40.45,10,Sunny,1,41.65,Summer,647
2022-01-07,S003,P0008,Electronics,South,172,154,176,154.77,12.48,0,Rainy,0,14.52,Winter,648
2022-01-07,S003,P0009,Furniture,East,113,24,72,15.08,32.44,20,Rainy,1,28.48,Winter,649
2022-01-07,S003,P0010,Furniture,North,74,63,35,72.14,61.85,0,Sunny,0,66.47,Summer,650
2022-01-07,S004,P0001,Toys,West,164,13,190,5.38,91.6,20,Rainy,0,93.9,Winter,661
2022-01-07,S004,P0002,Toys,North,61,46,172,42.15,79.31,0,Sunny,1,80.4,Summer,662
2022-01-07,S004,P0003,Electronics,North,81,49,166,47.54,63.03,15,Cloudy,0,58.96,Spring,663
2022-01-07,S004,P0004,Groceries,East,146,92,157,92.42,44.43,10,Rainy,0,43.14,Winter,664
2022-01-07,S004,P0005,Clothing,North,117,108,107,116.84,80.61,15,Snowy,1,82.67,Summer,665
2022-01-07,S004,P0006,Groceries,East,453,343,61,355.68,59.12,20,Cloudy,0,60.54,Summer,666
2022-01-07,S004,P0007,Groceries,North,182,83,194,100.55,43.98,10,Sunny,0,40.77,Winter,667
2022-01-07,S004,P0008,Toys,East,231,72,186,75.46,32.77,0,Rainy,0,28.73,Spring,668
2022-01-07,S004,P0009,Clothing,South,442,186,97,202.77,48.29,0,Cloudy,1,45.31,Spring,669
2022-01-07,S004,P0010,Groceries,South,126,50,87,69.29,54.76,20,Cloudy,1,49.85,Autumn,670
2022-01-07,S005,P0001,Groceries,East,227,97,77,97.73,41.28,15,Snowy,1,44.0,Spring,681
2022-01-07,S005,P0002,Electronics,West,406,297,38,295.38,71.78,0,Rainy,0,69.36,Autumn,682
2022-01-07,S005,P0003,Furniture,South,342,197,26,208.73,31.15,10,Snowy,0,30.62,Winter,683
2022-01-07,S005,P0004,Clothing,West,125,32,149,28.25,85.3,15,Snowy,0,86.87,Summer,684
2022-01-07,S005,P0005,Toys,South,140,131,130,138.96,60.88,0,Rainy,1,58.4,Spring,685
2022-01-07,S005,P0006,Electronics,East,370,284,135,303.93,49.36,15,Snowy,0,49.55,Winter,686
2022-01-07,S005,P0007,Toys,North,441,246,68,260.89,76.42,5,Cloudy,0,72.96,Summer,687
2022-01-07,S005,P0008,Clothing,North,498,139,125,158.49,95.46,5,Snowy,1,99.22,Summer,688
2022-01-07,S005,P0009,Furniture,West,213,182,122,176.48,25.51,0,Cloudy,1,24.02,Autumn,689
2022-01-07,S005,P0010,Furniture,South,260,164,151,155.35,61.24,0,Sunny,1,58.08,Summer,690
2022-01-08,S001,P0001,Furniture,East,231,2,119,0.84,66.3,20,Cloudy,1,63.82,Winter,701
2022-01-08,S001,P0002,Groceries,South,55,33,34,44.32,72.12,5,Rainy,0,73.33,Autumn,702
2022-01-08,S001,P0003,Electronics,East,338,123,90,135.43,39.4,10,Rainy,1,35.41,Autumn,703
2022-01-08,S001,P0004,Toys,North,420,79,141,89.99,40.63,0,Rainy,0,40.25,Summer,704
2022-01-08,S001,P0005,Groceries,West,355,217,177,236.6,20.73,10,Rainy,1,16.33,Summer,705
2022-01-08,S001,P0006,Electronics,East,104,14,26,26.24,53.8,20,Cloudy,0,50.16,Winter,706
2022-01-08,S001,P0007,Furniture,North,264,172,145,171.54,13.51,15,Sunny,1,16.04,Winter,707
2022-01-08,S001,P0008,Toys,North,215,58,97,55.22,14.55,20,Cloudy,0,12.21,Summer,708
2022-01-08,S001,P0009,Electronics,South,375,162,64,160.95,22.53,20,Cloudy,0,24.44,Autumn,709
2022-01-08,S001,P0010,Furniture,North,253,186,45,185.53,64.49,10,Rainy,1,65.01,Winter,710
2022-01-08,S002,P0001,Groceries,North,349,341,198,348.41,90.22,20,Rainy,1,87.58,Summer,721
2022-01-08,S002,P0002,Toys,North,384,134,71,136.47,91.27,10,Cloudy,0,94.65,Spring,722
2022-01-08,S002,P0003,Electronics,West,369,64,132,65.36,75.69,5,Sunny,1,78.99,Summer,723
2022-01-08,S002,P0004,Groceries,East,414,298,93,291.97,41.52,20,Cloudy,0,42.35,Autumn,724
2022-01-08,S002,P0005,Toys,South,314,107,130,100.71,35.32,10,Cloudy,1,32.6,Summer,725
2022-01-08,S002,P0006,Groceries,South,300,233,149,252.44,52.87,10,Cloudy,0,51.75,Summer,726
2022-01-08,S002,P0007,Furniture,South,208,18,172,24.31,74.31,10,Snowy,0,76.4,Autumn,727
2022-01-08,S002,P0008,Electronics,South,405,278,65,269.15,74.62,0,Sunny,0,71.97,Autumn,728
2022-01-08,S002,P0009,Groceries,West,371,241,113,236.08,68.99,0,Sunny,0,73.06,Spring,729
2022-01-08,S002,P0010,Toys,West,57,23,71,25.74,91.77,10,Rainy,1,91.56,Autumn,730
2022-01-08,S003,P0001,Clothing,South,370,264,56,282.53,72.31,20,Snowy,1,68.04,Autumn,741
2022-01-08,S003,P0002,Furniture,East,327,50,31,63.85,75.25,10,Rainy,1,72.17,Spring,742
2022-01-08,S003,P0003,Electronics,North,216,12,44,8.86,46.2,10,Sunny,1,45.15,Summer,743
2022-01-08,S003,P0004,Clothing,East,435,250,26,245.77,29.64,0,Cloudy,1,25.93,Autumn,744
2022-01-08,S003,P0005,Furniture,South,477,271,67,284.27,73.61,5,Sunny,0,69.74,Autumn,745
2022-01-08,S003,P0006,Clothing,East,363,189,163,196.74,74.7,10,Rainy,1,79.56,Autumn,746
2022-01-08,S003,P0007,Groceries,West,418,324,30,327.28,73.57,0,Sunny,1,69.12,Winter,747
2022-01-08,S003,P0008,Clothing,East,496,454,56,463.17,19.84,5,Sunny,0,20.0,Autumn,748
2022-01-08,S003,P0009,Electronics,West,176,104,21,107.37,84.48,0,Rainy,1,88.15,Spring,749
2022-01-08,S003,P0010,Groceries,East,84,6,63,24.13,88.54,20,Snowy,1,92.13,Spring,750
2022-01-08,S004,P0001,Clothing,East,62,23,131,28.07,24.71,20,Cloudy,1,25.11,Spring,761
2022-01-08,S004,P0002,Toys,South,74,25,48,27.36,83.18,5,Rainy,0,85.58,Winter,762
2022-01-08,S004,P0003,Groceries,North,280,214,21,220.31,22.27,10,Snowy,1,20.86,Winter,763
2022-01-08,S004,P0004,Furniture,West,470,450,191,455.48,88.87,5,Rainy,0,93.03,Winter,764
2022-01-08,S004,P0005,Groceries,South,183,148,90,149.58,11.43,20,Snowy,0,16.1,Summer,765
2022-01-08,S004,P0006,Furniture,North,109,69,58,83.8,20.5,15,Snowy,0,20.26,Autumn,766
2022-01-08,S004,P0007,Electronics,North,152,97,105,99.28,56.84,15,Cloudy,0,55.52,Autumn,767
2022-01-08,S004,P0008,Groceries,North,203,161,51,170.06,39.81,10,Rainy,1,39.59,Autumn,768
2022-01-08,S004,P0009,Clothing,North,102,97,177,96.05,65.64,5,Sunny,1,62.4,Spring,769
2022-01-08,S004,P0010,Electronics,North,393,170,187,162.77,15.27,0,Cloudy,0,14.74,Spring,770
2022-01-08,S005,P0001,Toys,North,107,53,189,62.9,21.2,20,Sunny,0,18.82,Summer,781
2022-01-08,S005,P0002,Clothing,West,196,149,35,142.88,48.65,10,Cloudy,1,45.55,Spring,782
2022-01-08,S005,P0003,Toys,East,341,208,23,202.85,61.05,10,Cloudy,1,62.64,Spring,783
2022-01-08,S005,P0004,Electronics,South,401,61,25,70.2,57.98,20,Rainy,1,60.38,Autumn,784
2022-01-08,S005,P0005,Groceries,East,459,211,35,207.67,10.83,20,Sunny,1,11.86,Summer,785
2022-01-08,S005,P0006,Furniture,North,323,223,111,232.03,61.72,5,Snowy,1,62.81,Spring,786
2022-01-08,S005,P0007,Toys,South,112,93,177,105.58,42.82,5,Sunny,0,45.41,Summer,787
2022-01-08,S005,P0008,Groceries,West,297,150,96,162.16,74.0,5,Snowy,1,69.22,Autumn,788
2022-01-08,S005,P0009,Toys,East,489,147,81,141.76,21.5,5,Sunny,1,18.34,Spring,789
2022-01-08,S005,P0010,Clothing,East,254,209,57,201.37,72.32,5,Cloudy,1,74.51,Winter,790
2022-01-09,S001,P0001,Electronics,South,373,350,178,352.24,41.72,0,Sunny,1,38.68,Summer,801
2022-01-09,S001,P0002,Clothing,North,142,9,67,28.55,96.33,15,Cloudy,1,95.03,Spring,802
2022-01-09,S001,P0003,Toys,East,153,153,107,147.91,18.67,5,Sunny,1,19.14,Autumn,803
2022-01-09,S001,P0004,Groceries,West,410,5,188,17.43,64.74,15,Snowy,0,65.03,Summer,804
2022-01-09,S001,P0005,Toys,North,471,343,32,353.75,83.56,0,Sunny,0,86.48,Spring,805
2022-01-09,S001,P0006,Groceries,North,199,45,174,41.19,59.23,5,Rainy,0,54.92,Winter,806
2022-01-09,S001,P0007,Electronics,South,81,81,177,98.81,34.2,15,Sunny,1,37.95,Autumn,807
2022-01-09,S001,P0008,Clothing,East,247,194,80,202.27,83.93,10,Snowy,0,84.92,Autumn,808
2022-01-09,S001,P0009,Clothing,West,285,169,46,171.32,75.93,20,Cloudy,1,78.51,Spring,809
2022-01-09,S001,P0010,Toys,South,97,40,148,38.87,69.78,15,Cloudy,1,65.21,Summer,810
2022-01-09,S002,P0001,Groceries,South,361,155,102,149.74,78.43,15,Cloudy,1,82.14,Winter,821
2022-01-09,S002,P0002,Toys,North,93,29,101,25.81,96.63,5,Rainy,1,95.9,Winter,822
2022-01-09,S002,P0003,Electronics,North,204,50,179,62.18,58.55,15,Snowy,0,57.36,Autumn,823
2022-01-09,S002,P0004,Electronics,East,240,137,177,144.48,60.26,15,Rainy,1,63.81,Spring,824
2022-01-09,S002,P0005,Toys,South,478,242,102,249.33,94.9,20,Sunny,1,98.8,Autumn,825
2022-01-09,S002,P0006,Groceries,South,170,71,151,69.31,95.07,5,Cloudy,1,90.08,Spring,826
2022-01-09,S002,P0007,Clothing,East,332,237,66,256.19,91.4,15,Cloudy,0,91.21,Winter,827
2022-01-09,S002,P0008,Electronics,West,116,45,152,35.45,81.13,10,Cloudy,1,84.71,Spring,828
2022-01-09,S002,P0009,Electronics,North,306,252,166,258.01,72.99,20,Cloudy,1,71.11,Spring,829
2022-01-09,S002,P0010,Electronics,South,376,222,59,212.54,11.3,10,Cloudy,0,7.69,Winter,830
2022-01-09,S003,P0001,Clothing,East,139,112,66,106.74,84.48,0,Snowy,0,89.23,Summer,841
2022-01-09,S003,P0002,Groceries,North,363,337,95,336.29,45.42,5,Sunny,0,48.52,Autumn,842
2022-01-09,S003,P0003,Groceries,East,159,98,47,112.01,71.37,10,Rainy,1,69.07,Summer,843
2022-01-09,S003,P0004,Electronics,East,252,34,150,43.23,30.87,20,Snowy,1,35.29,Spring,844
2022-01-09,S003,P0005,Furniture,West,418,4,143,-1.33,60.22,0,Cloudy,1,58.63,Summer,845
2022-01-09,S003,P0006,Toys,East,248,65,138,59.54,82.33,15,Rainy,0,80.8,Spring,846
2022-01-09,S003,P0007,Clothing,North,440,21,49,13.86,51.57,20,Cloudy,1,49.43,Summer,847
2022-01-09,S003,P0008,Clothing,South,267,100,134,106.79,22.73,5,Cloudy,1,25.27,Autumn,848
2022-01-09,S003,P0009,Electronics,South,427,331,128,343.88,32.9,20,Snowy,0,36.09,Summer,849
2022-01-09,S003,P0010,Toys,East,60,40,65,51.32,85.57,20,Rainy,0,82.49,Spring,850
2022-01-09,S004,P0001,Clothing,West,391,253,163,250.85,80.62,0,Rainy,0,79.01,Autumn,861
2022-01-09,S004,P0002,Toys,North,211,74,131,89.7,98.46,5,Snowy,1,101.18,Summer,862
2022-01-09,S004,P0003,Toys,East,306,58,54,64.75,89.88,10,Snowy,0,94.46,Spring,863
2022-01-09,S004,P0004,Electronics,North,311,117,88,121.07,52.5,20,Snowy,1,54.96,Summer,864
2022-01-09,S004,P0005,Electronics,East,387,242,128,239.56,97.22,15,Cloudy,1,96.74,Winter,865
2022-01-09,S004,P0006,Electronics,East,120,97,111,108.83,65.21,5,Sunny,0,64.54,Winter,866
2022-01-09,S004,P0007,Clothing,West,393,239,104,236.49,59.25,20,Cloudy,1,57.58,Winter,867
2022-01-09,S004,P0008,Clothing,West,310,307,51,319.38,46.11,20,Rainy,0,41.37,Summer,868
2022-01-09,S004,P0009,Toys,North,436,250,194,247.52,88.74,15,Rainy,0,87.46,Spring,869
2022-01-09,S004,P0010,Furniture,North,356,57,165,70.92,72.52,5,Rainy,1,77.37,Autumn,870
2022-01-09,S005,P0001,Toys,West,412,408,114,407.25,89.6,20,Rainy,0,94.16,Winter,881
2022-01-09,S005,P0002,Clothing,East,359,178,97,172.45,78.44,20,Rainy,0,75.44,Autumn,882
2022-01-09,S005,P0003,Clothing,West,107,28,192,43.08,13.88,0,Sunny,0,11.35,Autumn,883
2022-01-09,S005,P0004,Toys,West,175,72,133,74.53,21.72,5,Sunny,0,25.34,Summer,884
2022-01-09,S005,P0005,Furniture,North,267,101,67,106.31,90.11,10,Rainy,0,85.86,Autumn,885
2022-01-09,S005,P0006,Clothing,South,266,151,27,157.09,55.34,5,Snowy,1,52.57,Summer,886
2022-01-09,S005,P0007,Electronics,East,463,384,53,382.37,40.06,15,Sunny,0,43.5,Autumn,887
2022-01-09,S005,P0008,Furniture,North,131,123,94,132.65,49.76,5,Rainy,0,44.85,Autumn,888
2022-01-09,S005,P0009,Toys,South,249,207,176,199.24,88.92,15,Snowy,0,87.53,Spring,889
2022-01-09,S005,P0010,Toys,East,225,98,56,94.99,91.41,0,Snowy,1,92.16,Spring,890
2022-01-10,S001,P0001,Electronics,West,327,36,132,39.5,32.68,5,Snowy,1,34.71,Summer,901
2022-01-10,S001,P0002,Toys,South,222,183,121,173.86,42.03,5,Rainy,0,41.89,Autumn,902
2022-01-10,S001,P0003,Groceries,West,120,38,177,31.02,29.15,10,Snowy,0,24.21,Spring,903
2022-01-10,S001,P0004,Electronics,East,147,18,124,15.62,74.05,20,Cloudy,1,76.45,Summer,904
2022-01-10,S001,P0005,Toys,East,120,59,108,76.93,23.43,20,Cloudy,1,19.08,Winter,905
2022-01-10,S001,P0006,Toys,West,346,151,57,150.5,27.82,5,Snowy,0,25.22,Spring,906
2022-01-10,S001,P0007,Clothing,South,481,323,113,317.12,84.01,0,Rainy,0,82.9,Autumn,907
2022-01-10,S001,P0008,Furniture,West,318,76,189,70.45,48.96,5,Cloudy,0,47.4,Summer,908
2022-01-10,S001,P0009,Toys,North,170,138,162,141.94,43.24,0,Cloudy,1,42.57,Spring,909
2022-01-10,S001,P0010,Clothing,East,324,113,82,111.02,63.67,0,Snowy,0,60.13,Autumn,910
2022-01-10,S002,P0001,Groceries,West,117,42,158,56.12,31.79,5,Snowy,0,29.67,Autumn,921
2022-01-10,S002,P0002,Toys,East,114,70,191,61.73,36.13,20,Cloudy,0,32.2,Autumn,922
2022-01-10,S002,P0003,Furniture,South,127,11,181,15.25,49.6,5,Sunny,1,50.07,Spring,923
2022-01-10,S002,P0004,Clothing,North,141,54,122,62.16,38.68,20,Cloudy,0,34.54,Winter,924
2022-01-10,S002,P0005,Groceries,South,280,36,166,26.1,10.06,5,Snowy,1,7.89,Winter,925
2022-01-10,S002,P0006,Toys,West,341,229,145,226.45,62.31,5,Snowy,0,66.62,Winter,926
2022-01-10,S002,P0007,Toys,West,229,94,50,107.56,48.84,5,Snowy,0,45.8,Summer,927
2022-01-10,S002,P0008,Groceries,West,248,212,82,227.94,24.63,5,Cloudy,1,28.34,Winter,928
2022-01-10,S002,P0009,Toys,East,335,178,157,181.48,87.82,20,Snowy,0,91.32,Winter,929
2022-01-10,S002,P0010,Electronics,West,416,300,197,304.96,63.39,15,Snowy,1,60.96,Autumn,930
2022-01-10,S003,P0001,Toys,South,126,57,61,59.64,21.01,15,Rainy,1,24.33,Spring,941
2022-01-10,S003,P0002,Clothing,East,85,79,68,72.88,40.83,5,Rainy,1,37.97,Autumn,942
2022-01-10,S003,P0003,Furniture,North,84,7,195,9.75,67.15,15,Snowy,0,66.45,Winter,943
2022-01-10,S003,P0004,Clothing,West,209,92,54,105.52,94.47,0,Snowy,0,92.82,Spring,944
2022-01-10,S003,P0005,Groceries,West,260,248,190,262.45,15.86,20,Rainy,0,19.76,Autumn,945
2022-01-10,S003,P0006,Toys,East,134,89,159,90.46,77.71,10,Cloudy,1,73.15,Autumn,946
2022-01-10,S003,P0007,Clothing,North,421,120,45,139.15,24.06,0,Sunny,1,27.82,Winter,947
2022-01-10,S003,P0008,Furniture,South,318,216,57,207.11,96.13,15,Rainy,0,96.95,Spring,948
2022-01-10,S003,P0009,Furniture,North,342,335,169,335.31,22.27,10,Sunny,1,22.9,Winter,949
2022-01-10,S003,P0010,Electronics,North,217,158,176,148.76,37.11,20,Sunny,1,39.36,Summer,950
2022-01-10,S004,P0001,Groceries,East,310,280,145,279.05,20.82,0,Cloudy,0,17.27,Winter,961
2022-01-10,S004,P0002,Clothing,East,248,236,82,243.09,96.0,0,Snowy,0,98.28,Winter,962
2022-01-10,S004,P0003,Toys,West,161,107,53,101.45,85.09,0,Rainy,1,82.52,Summer,963
2022-01-10,S004,P0004,Furniture,South,94,40,173,40.99,45.22,5,Sunny,1,43.46,Spring,964
2022-01-10,S004,P0005,Toys,North,80,27,80,25.55,98.97,10,Cloudy,1,100.43,Autumn,965
2022-01-10,S004,P0006,Toys,North,130,102,94,110.85,23.47,0,Sunny,0,28.37,Spring,966
2022-01-10,S004,P0007,Clothing,West,299,110,87,100.75,73.43,10,Sunny,1,70.42,Autumn,967
2022-01-10,S004,P0008,Electronics,North,390,135,68,141.9,71.06,10,Rainy,0,71.8,Winter,968
2022-01-10,S004,P0009,Groceries,East,62,12,24,22.88,52.85,5,Snowy,0,49.41,Autumn,969
2022-01-10,S004,P0010,Groceries,South,359,259,26,250.33,89.31,0,Rainy,1,88.85,Autumn,970
2022-01-10,S005,P0001,Furniture,West,101,23,102,18.75,30.18,15,Cloudy,1,26.91,Summer,981
2022-01-10,S005,P0002,Clothing,North,499,211,159,220.04,56.35,10,Rainy,1,58.67,Summer,982
2022-01-10,S005,P0003,Electronics,South,180,28,146,43.2,56.87,5,Snowy,1,61.07,Autumn,983
2022-01-10,S005,P0004,Furniture,North,58,40,149,48.74,77.7,20,Snowy,1,74.51,Winter,984
2022-01-10,S005,P0005,Electronics,East,153,112,185,109.37,31.47,5,Snowy,1,35.0,Spring,985
2022-01-10,S005,P0006,Clothing,South,142,112,180,131.57,86.12,0,Rainy,0,82.46,Summer,986
2022-01-10,S005,P0007,Furniture,East,157,140,110,133.11,81.91,0,Cloudy,0,81.5,Winter,987
2022-01-10,S005,P0008,Groceries,North,129,94,137,108.16,82.5,15,Rainy,0,87.39,Spring,988
2022-01-10,S005,P0009,Groceries,North,420,177,62,181.88,70.69,5,Rainy,1,73.15,Summer,989
2022-01-10,S005,P0010,Electronics,South,225,209,185,222.54,21.75,5,Snowy,0,23.91,Spring,990
2022-01-11,S001,P0001,Furniture,West,101,16,193,16.11,27.53,5,Rainy,1,27.08,Autumn,1001
2022-01-11,S001,P0002,Furniture,North,127,124,143,123.66,37.38,10,Rainy,0,32.62,Summer,1002
2022-01-11,S001,P0003,Furniture,South,292,9,133,2.7,50.84,20,Cloudy,0,47.23,Winter,1003
2022-01-11,S001,P0004,Furniture,West,373,344,67,362.44,35.38,20,Cloudy,1,37.69,Spring,1004
2022-01-11,S001,P0005,Toys,West,297,263,90,254.9,84.84,15,Sunny,1,84.34,Spring,1005
2022-01-11,S001,P0006,Groceries,South,357,259,185,273.03,78.72,0,Sunny,1,81.3,Spring,1006
2022-01-11,S001,P0007,Groceries,East,416,79,105,70.02,74.55,5,Rainy,1,79.42,Summer,1007
2022-01-11,S001,P0008,Electronics,West,305,230,196,232.49,67.34,5,Sunny,0,65.41,Summer,1008
2022-01-11,S001,P0009,Electronics,West,358,183,119,186.8,49.71,15,Sunny,0,51.53,Autumn,1009
